time_s,time_end_s,rank,contributor,key,value,unit,fraction,cumulative_fraction,flags
295651.9927321951,,4,Ce-143,581430,970501.7844849085,R/h,0.0629339471580555,0.6247413648183517,0
295651.9927321951,,5,Te-132,521320,784081.4761393105,R/h,0.05084518439412396,0.6755865492124757,0
295651.9927321951,,6,Nb-97,410970,731055.9746624503,R/h,0.047406649647126785,0.7229931988596026,0
295651.9927321951,,7,Nb-97m,410971,706839.5991346455,R/h,0.04583629488612512,0.7688294937457276,0
295651.9927321951,,8,Mo-99,420990,535780.0688088622,R/h,0.03474362961285272,0.8035731233585803,0
382541.6052940967,,1,I-132,531320,4138569.415086639,R/h,0.35333783604998814,0.35333783604998814,0
382541.6052940967,,2,La-140,571400,2559240.900376517,R/h,0.2184998126099405,0.5718376486599286,0
382541.6052940967,,3,Te-132,521320,630774.8094934043,R/h,0.053853538232021464,0.62569118689195,0
382541.6052940967,,4,Ce-143,581430,584904.1296001662,R/h,0.04993724611607077,0.6756284330080208,0
382541.6052940967,,5,I-133,531330,499178.8705776308,R/h,0.042618297349033295,0.7182467303570541,0
382541.6052940967,,6,Mo-99,420990,415777.2618389336,R/h,0.0354977344203571,0.7537444647774112,0
382541.6052940967,,7,Ba-140,561400,370523.5087491293,R/h,0.031634113544118346,0.7853785783215296,0
382541.6052940967,,8,I-131,531310,337638.33224913635,R/h,0.02882648222584887,0.8142050605473784,0
494967.33787801187,,1,I-132,531320,3123161.962962862,R/h,0.3440925060182128,0.3440925060182128,0
494967.33787801187,,2,La-140,571400,2611438.9990175543,R/h,0.28771373375500103,0.6318062397732138,0
494967.33787801187,,3,Te-132,521320,476012.7702639144,R/h,0.052444422978754686,0.6842506627519686,0
494967.33787801187,,4,Ba-140,561400,345223.3138744331,R/h,0.038034772648893926,0.7222854354008624,0
494967.33787801187,,5,I-131,531310,305060.650877807,R/h,0.03360987521393552,0.755895310614798,0
494967.33787801187,,6,Ce-143,581430,303768.5921650873,R/h,0.033467523416092604,0.7893628340308906,0
494967.33787801187,,7,Mo-99,420990,299481.4119461679,R/h,0.03299518589316753,0.8223580199240581,0
494967.33787801187,,8,Xe-133,541330,284391.47526670404,R/h,0.03133266112203237,0.8536906810460905,0
640434.0395280572,,1,La-140,571400,2540943.5254992084,R/h,0.3597920126792773,0.3597920126792773,0
640434.0395280572,,2,I-132,531320,2169745.745991719,R/h,0.30723122380269674,0.667023236481974,0
640434.0395280572,,3,Te-132,521320,330699.04653233086,R/h,0.046826257391773096,0.7138494938737472,0
640434.0395280572,,4,Ba-140,561400,315033.9778693484,R/h,0.044608118135054976,0.7584576120088021,0
640434.0395280572,,5,I-131,531310,265789.20293855126,R/h,0.03763516635218976,0.7960927783609919,0
640434.0395280572,,6,Zr-95,400950,240743.68190932635,R/h,0.034088775679089064,0.830181554040081,0
640434.0395280572,,7,Xe-133,541330,232478.40574450974,R/h,0.032918430759240766,0.8630999847993217,0
640434.0395280572,,8,Mo-99,420990,195885.43862757616,R/h,0.02773694712657266,0.8908369319258944,0
828652.1707565932,,1,La-140,571400,2348930.588222502,R/h,0.4325790630282696,0.4325790630282696,0
828652.1707565932,,2,I-132,531320,1354358.882844002,R/h,0.24941873526710454,0.6819977982953741,0
828652.1707565932,,3,Ba-140,561400,279856.00392535026,R/h,0.05153828238597419,0.7335360806813482,0
828652.1707565932,,4,Zr-95,400950,235132.93935864282,R/h,0.043302082703011675,0.77683816338436,0
828652.1707565932,,5,I-131,531310,221187.1155398007,R/h,0.040733819753497644,0.8175719831378576,0
828652.1707565932,,6,Te-132,521320,206422.8917358199,R/h,0.038014840260664415,0.855586823398522,0
828652.1707565932,,7,Xe-133,541330,176240.99109366979,R/h,0.03245654136258012,0.8880433647611021,0
828652.1707565932,,8,Ru-103,441030,116392.70198142664,R/h,0.021434880289312685,0.9094782450504149,0
1072186.014043885,,1,La-140,571400,2057549.0517740822,R/h,0.5023901298867569,0.5023901298867569,0
1072186.014043885,,2,I-132,531320,736048.4530019742,R/h,0.17972037049992542,0.6821105003866823,0
1072186.014043885,,3,Ba-140,561400,240103.86148030488,R/h,0.05862597056988507,0.7407364709565674,0
1072186.014043885,,4,Zr-95,400950,228066.85803363728,R/h,0.055686904927778245,0.7964233758843456,0
1072186.014043885,,5,I-131,531310,173755.2427724021,R/h,0.04242568064643,0.8388490565307757,0
1072186.014043885,,6,Xe-133,541330,122149.80030406539,R/h,0.029825220442491245,0.8686742769732669,0
1072186.014043885,,7,Te-132,521320,112183.89161910543,R/h,0.027391852375586792,0.8960661293488538,0
1072186.014043885,,8,Ru-103,441030,110740.40056449058,R/h,0.02703939630276897,0.9231055256516227,0
1387292.387904684,,1,La-140,571400,1702038.800057497,R/h,0.5601597383405935,0.5601597383405935,0
1387292.387904684,,2,I-132,531320,334386.34525914374,R/h,0.11005023367193612,0.6702099720125296,0
1387292.387904684,,3,Zr-95,400950,219238.30887776447,R/h,0.07215374510325742,0.7423637171157871,0
1387292.387904684,,4,Ba-140,561400,196928.89614840047,R/h,0.06481147135685945,0.8071751884726466,0
1387292.387904684,,5,I-131,531310,126897.74220973563,R/h,0.041763446326732574,0.8489386347993791,0
1387292.387904684,,6,Ru-103,441030,103832.32894954916,R/h,0.03417236446884118,0.8831109992682203,0
1387292.387904684,,7,Xe-133,541330,75690.9206707123,R/h,0.024910716674750612,0.908021715942971,0
1387292.387904684,,8,Nb-95,410950,67370.83017660309,R/h,0.022172483143298317,0.9301941990862693,0
1795005.8519038965,,1,La-140,571400,1320365.2627313356,R/h,0.592107599939531,0.592107599939531,0
1795005.8519038965,,2,Zr-95,400950,208320.36169353683,R/h,0.09341965656210514,0.6855272565016362,0
1795005.8519038965,,3,Ba-140,561400,152376.75353247445,R/h,0.06833217774455289,0.7538594342461891,0
1795005.8519038965,,4,I-132,531320,120472.08423892461,R/h,0.05402477531926496,0.807884209565454,0
1795005.8519038965,,5,Ru-103,441030,95529.59305859126,R/h,0.042839507873839,0.850723717439293,0
1795005.8519038965,,6,I-131,531310,84435.03769181592,R/h,0.037864240244464636,0.8885879576837576,0
1795005.8519038965,,7,Nb-95,410950,81209.2261582103,R/h,0.03641764998725856,0.9250056076710163,0
1795005.8519038965,,8,Xe-133,541330,40643.59593118382,R/h,0.01822630655243321,0.9432319142234494,0
2322542.8442202318,,1,La-140,571400,947959.4223880068,R/h,0.5862891002074807,0.5862891002074807,0
2322542.8442202318,,2,Zr-95,400950,194996.62590698252,R/h,0.12060051690662522,0.7068896171141059,0
2322542.8442202318,,3,Ba-140,561400,109343.0529939755,R/h,0.06762593275594601,0.7745155498700519,0
2322542.8442202318,,4,Nb-95,410950,95857.31542553699,R/h,0.05928534268647168,0.8338008925565236,0
2322542.8442202318,,5,Ru-103,441030,85764.18291168183,R/h,0.05304299365752671,0.8868438862140503,0
2322542.8442202318,,6,I-131,531310,49831.52198501534,R/h,0.030819545116147113,0.9176634313301975,0
2322542.8442202318,,7,I-132,531320,32153.18135936291,R/h,0.019885935328857296,0.9375493666590548,0
2322542.8442202318,,8,Ce-141,581410,31483.018691710815,R/h,0.01947145654618893,0.9570208232052437,0
3005118.4833281673,,1,La-140,571400,617064.9088645059,R/h,0.5375138431640796,0.5375138431640796,0
3005118.4833281673,,2,Zr-95,400950,179013.76507535332,R/h,0.15593558386262601,0.6934494270267055,0
3005118.4833281673,,3,Nb-95,410950,110137.2123129952,R/h,0.0959384910975959,0.7893879181243014,0
3005118.4833281673,,4,Ru-103,441030,74595.12763227333,R/h,0.06497843769583478,0.8543663558201362,0
3005118.4833281673,,5,Ba-140,561400,71171.4508964712,R/h,0.061996136136345935,0.9163624919564821,0
3005118.4833281673,,6,Ce-141,581410,26602.303763716332,R/h,0.02317277538819372,0.9395352673446759,0
3005118.4833281673,,7,I-131,531310,25186.318314082702,R/h,0.021939336620305342,0.9614746039649812,0
3005118.4833281673,,8,Nd-147,601470,16314.863412513649,R/h,0.014211576136608386,0.9756861801015896,0
3888297.31228167,,1,La-140,571400,354030.44931248645,R/h,0.4454101298144894,0.4454101298144894,0
3888297.31228167,,2,Zr-95,400950,160261.952417864,R/h,0.2016275638702434,0.6470376936847329,0
3888297.31228167,,3,Nb-95,410950,122242.27616867608,R/h,0.1537945343482305,0.8008322280329634,0
3888297.31228167,,4,Ru-103,441030,62273.95765201324,R/h,0.07834764386992786,0.8791798719028913,0
3888297.31228167,,5,Ba-140,561400,40833.2523787715,R/h,0.05137282478977708,0.9305526966926684,0
3888297.31228167,,6,Ce-141,581410,21392.51635007503,R/h,0.02691419199407672,0.9574668886867451,0
3888297.31228167,,7,I-131,531310,10416.752147865769,R/h,0.013105445973464783,0.9705723346602099,0
3888297.31228167,,8,Nd-147,601470,8557.276399176228,R/h,0.01076601631079285,0.9813383509710027,0
5031034.906801009,,1,La-140,571400,172518.30601258378,R/h,0.31684107480128865,0.31684107480128865,0
5031034.906801009,,2,Zr-95,400950,138883.66919855264,R/h,0.25506887957737256,0.5719099543786612,0
5031034.906801009,,3,Nb-95,410950,129800.89433582801,R/h,0.23838777357651786,0.8102977279551791,0
5031034.906801009,,4,Ru-103,441030,49301.508050460085,R/h,0.0905454218805786,0.9008431498357576,0
5031034.906801009,,5,Ba-140,561400,19897.957539828218,R/h,0.036543891480187135,0.9373870413159447,0
5031034.906801009,,6,Ce-141,581410,16135.614045239203,R/h,0.029634103271912772,0.9670211445878575,0
5031034.906801009,,7,Nd-147,601470,3713.0021638990906,R/h,0.006819169649529757,0.9738403142373873,0
5031034.906801009,,8,I-131,531310,3323.6279904022213,R/h,0.006104058688368263,0.9799443729257555,0
6509613.386173228,,1,Nb-95,410950,130248.28833459559,R/h,0.3425934957860195,0.3425934957860195,0
6509613.386173228,,2,Zr-95,400950,115397.91995123598,R/h,0.30353240958505784,0.6461259053710773,0
6509613.386173228,,3,La-140,571400,68057.3715631654,R/h,0.1790120479582521,0.8251379533293294,0
6509613.386173228,,4,Ru-103,441030,36441.7936386513,R/h,0.09585324793909156,0.9209912012684209,0
6509613.386173228,,5,Ce-141,581410,11202.484564948334,R/h,0.02946601753978813,0.9504572188082091,0
6509613.386173228,,6,Ba-140,561400,7849.617352426265,R/h,0.020646934280179868,0.9711041530883889,0
6509613.386173228,,7,Rh-103m,451031,2442.04314377148,R/h,0.00642333276070188,0.9775274858490908,0
6509613.386173228,,8,Ce-144,581440,1653.2081453777605,R/h,0.004348451446301668,0.9818759372953925,0
8422733.53742045,,1,Nb-95,410950,121617.54790761434,R/h,0.4426625548359341,0.4426625548359341,0
8422733.53742045,,2,Zr-95,400950,90803.01448267665,R/h,0.33050406844446334,0.7731666232803974,0
8422733.53742045,,3,Ru-103,441030,24646.936698571742,R/h,0.08970971833897853,0.862876341619376,0
8422733.53742045,,4,La-140,571400,20426.536672050755,R/h,0.0743483408871934,0.9372246825065694,0
8422733.53742045,,5,Ce-141,581410,6986.664462392306,R/h,0.025430004089980286,0.9626546865965497,0
8422733.53742045,,6,Ba-140,561400,2355.9607582228077,R/h,0.008575206672645124,0.9712298932691948,0
8422733.53742045,,7,Rh-103m,451031,1651.644355833205,R/h,0.006011641599523669,0.9772415348687186,0
8422733.53742045,,8,Ce-144,581440,1566.50623119705,R/h,0.005701756550747571,0.9829432914194661,0
10898103.471562928,,1,Nb-95,410950,103651.9349312469,R/h,0.5182751714400264,0.5182751714400264,0
10898103.471562928,,2,Zr-95,400950,66590.01567543663,R/h,0.3329600341110178,0.8512352055510443,0
10898103.471562928,,3,Ru-103,441030,14859.786224874415,R/h,0.07430115277990097,0.9255363583309453,0
10898103.471562928,,4,La-140,571400,4304.304214820303,R/h,0.021522164601613433,0.9470585229325587,0
10898103.471562928,,5,Ce-141,581410,3792.8405840143137,R/h,0.018964769979726813,0.9660232929122855,0
10898103.471562928,,6,Ce-144,581440,1461.036294595565,R/h,0.00730539990945549,0.973328692821741,0
10898103.471562928,,7,Pr-144,591440,1255.4904917203105,R/h,0.006277640164356548,0.9796063329860975,0
10898103.471562928,,8,Ba-137m,561371,1127.940548427969,R/h,0.005639871378169849,0.9852462043642674,0
14100963.630064748,,1,Nb-95,410950,78734.25973426944,R/h,0.5679851313966048,0.5679851313966048,0
14100963.630064748,,2,Zr-95,400950,44579.31404623335,R/h,0.3215930095942662,0.889578140990871,0
14100963.630064748,,3,Ru-103,441030,7721.103938127758,R/h,0.055699669364079135,0.9452778103549501,0
14100963.630064748,,4,Ce-141,581410,1720.6332693279346,R/h,0.012412564960450437,0.9576903753154005,0
14100963.630064748,,5,Ce-144,581440,1335.0374748284923,R/h,0.009630895598930832,0.9673212709143313,0
14100963.630064748,,6,Pr-144,591440,1147.2178083032775,R/h,0.00827597363319146,0.9755972445475227,0
14100963.630064748,,7,Ba-137m,561371,1125.3056729194568,R/h,0.008117900551191777,0.9837151450987145,0
14100963.630064748,,8,Rh-106,451060,577.353531188567,R/h,0.004165000374439283,0.9878801454731537,0
18245117.21835325,,1,Nb-95,410950,51770.27258617484,R/h,0.5972617016351021,0.5972617016351021,0
18245117.21835325,,2,Zr-95,400950,26524.028495408216,R/h,0.30600160288929923,0.9032633045244013,0
18245117.21835325,,3,Ru-103,441030,3309.658096701231,R/h,0.038182762576259896,0.9414460671006611,0
18245117.21835325,,4,Ce-144,581440,1187.995781441804,R/h,0.013705633494167407,0.9551517005948286,0
18245117.21835325,,5,Ba-137m,561371,1121.9055620489867,R/h,0.012943165867011577,0.9680948664618402,0
18245117.21835325,,6,Pr-144,591440,1020.8626666710546,R/h,0.011777457273704356,0.9798723237355446,0
18245117.21835325,,7,Ce-141,581410,618.7654527055063,R/h,0.007138554400708267,0.9870108781362529,0
18245117.21835325,,8,Rh-106,451060,527.9671478737931,R/h,0.006091035287126202,0.9931019134233791,0
23607202.390176058,,1,Nb-95,410950,28439.057528885158,R/h,0.6047789108852936,0.6047789108852936,0
23607202.390176058,,2,Zr-95,400950,13547.989363134368,R/h,0.2881086422572155,0.8928875531425091,0
23607202.390176058,,3,Ba-137m,561371,1117.521428939431,R/h,0.023764971536012088,0.9166525246785212,0
23607202.390176058,,4,Ru-103,441030,1106.0258364095314,R/h,0.023520508725556697,0.9401730334040779,0
23607202.390176058,,5,Ce-144,581440,1021.5093402778663,R/h,0.021723199007031957,0.9618962324111098,0
23607202.390176058,,6,Pr-144,591440,877.7983604283833,R/h,0.01866707206656102,0.9805633044776708,0
23607202.390176058,,7,Rh-106,451060,470.28239150057937,R/h,0.01000092468786539,0.9905642291655362,0
23607202.390176058,,8,Ce-141,581410,164.7510837760834,R/h,0.0035035612875732804,0.9940677904531094,0
30545158.90586514,,1,Nb-95,410950,12499.623990593536,R/h,0.5759462674593775,0.5759462674593775,0
30545158.90586514,,2,Zr-95,400950,5680.192524707096,R/h,0.2617267275813762,0.8376729950407538,0
30545158.90586514,,3,Ba-137m,561371,1111.8742510310956,R/h,0.05123192707616338,0.8889049221169172,0
30545158.90586514,,4,Ce-144,581440,840.2307423613058,R/h,0.03871538537733541,0.9276203074942526,0
30545158.90586514,,5,Pr-144,591440,722.0229311125565,R/h,0.03326871372349257,0.9608890212177452,0
30545158.90586514,,6,Rh-106,451060,404.8955668341283,R/h,0.01865640843312214,0.9795454296508673,0
30545158.90586514,,7,Ru-103,441030,267.8241911877674,R/h,0.012340558673285078,0.9918859883241524,0
30545158.90586514,,8,Sb-125,511250,49.146988149048,R/h,0.002264550069875371,0.9941505383940278,0
39522121.98480631,,1,Nb-95,410950,4166.5429387610075,R/h,0.4734838064245229,0.4734838064245229,0
39522121.98480631,,2,Zr-95,400950,1844.6065739405028,R/h,0.20962014668322734,0.6831039531077503,0
39522121.98480631,,3,Ba-137m,561371,1104.6097439136527,R/h,0.12552728577360614,0.8086312388813565,0
39522121.98480631,,4,Ce-144,581440,652.5592157013932,R/h,0.07415649518292887,0.8827877340642853,0
39522121.98480631,,5,Pr-144,591440,560.7539618475744,R/h,0.0637237931363248,0.9465115272006102,0
39522121.98480631,,6,Rh-106,451060,333.59517756346645,R/h,0.037909585188286674,0.9844211123888968,0
39522121.98480631,,7,Sb-125,511250,45.75669886560052,R/h,0.005199767833125382,0.9896208802220222,0
39522121.98480631,,8,Ru-103,441030,42.74861024192779,R/h,0.004857930181976057,0.9944788104039983,0
51137338.35845221,,1,Ba-137m,561371,1095.280651083157,R/h,0.2947938335768088,0.2947938335768088,0
51137338.35845221,,2,Nb-95,410950,983.5975115705493,R/h,0.2647344138196387,0.5595282473964475,0
51137338.35845221,,3,Ce-144,581440,470.5202034669049,R/h,0.12664010308059204,0.6861683504770395,0
51137338.35845221,,4,Zr-95,400950,430.4179775722021,R/h,0.11584662389809068,0.8020149743751301,0
51137338.35845221,,5,Pr-144,591440,404.3250970562147,R/h,0.10882374782631613,0.9108387222014462,0
51137338.35845221,,6,Rh-106,451060,259.6410723487549,R/h,0.06988216855286329,0.9807208907543096,0
51137338.35845221,,7,Sb-125,511250,41.71472785403977,R/h,0.011227482680849464,0.9919483734351591,0
51137338.35845221,,8,Pr-144m,591441,10.630954795016146,R/h,0.0028613122266930554,0.9948096856618521,0
66166168.28904397,,1,Ba-137m,561371,1083.3266460217535,R/h,0.5123866942902088,0.5123866942902088,0
66166168.28904397,,2,Ce-144,581440,308.1710149281543,R/h,0.1457572636978458,0.6581439579880546,0
66166168.28904397,,3,Pr-144,591440,264.81599430299974,R/h,0.1252514118565899,0.7833953698446445,0
66166168.28904397,,4,Rh-106,451060,187.73186721637825,R/h,0.08879252735928451,0.8721878972039291,0
66166168.28904397,,5,Nb-95,410950,150.227905573038,R/h,0.07105408161922466,0.9432419788231537,0
66166168.28904397,,6,Zr-95,400950,65.48377250874712,R/h,0.030972203858018313,0.9742141826811721,0
66166168.28904397,,7,Sb-125,511250,37.01007051182229,R/h,0.01750484745726394,0.991719030138436,0
66166168.28904397,,8,Pr-144m,591441,6.962829873607834,R/h,0.003293246219821488,0.9950122763582575,0
85611843.84228894,,1,Ba-137m,561371,1068.0528692960343,R/h,0.6734688320649213,0.6734688320649213,0
85611843.84228894,,2,Ce-144,581440,178.23459828627819,R/h,0.11238717688248608,0.7858560089474074,0
85611843.84228894,,3,Pr-144,591440,153.15967458970897,R/h,0.09657599368967651,0.8824320026370839,0
85611843.84228894,,4,Rh-106,451060,123.39918110801472,R/h,0.07781028895447671,0.9602422915915606,0
85611843.84228894,,5,Sb-125,511250,31.70129581044267,R/h,0.019989492353946228,0.9802317839455068,0
85611843.84228894,,6,Nb-95,410950,13.153759985487381,R/h,0.00829420305806333,0.9885259870035701,0
85611843.84228894,,7,Zr-95,400950,5.7285567453124715,R/h,0.003612184875479124,0.9921381718790492,0
85611843.84228894,,8,Pr-144m,591441,4.0270405889641046,R/h,0.0025392809664143826,0.9946774528454636,0
110772438.47729456,,1,Ba-137m,561371,1048.6093926924568,R/h,0.7948127338256434,0.7948127338256434,0
110772438.47729456,,2,Ce-144,581440,87.76167377867321,R/h,0.0665205712892174,0.8613333051148608,0
110772438.47729456,,3,Pr-144,591440,75.41492800292421,R/h,0.05716212873447729,0.9184954338493381,0
110772438.47729456,,4,Rh-106,451060,71.70211425770084,R/h,0.054347933416762924,0.972843367266101,0
110772438.47729456,,5,Sb-125,511250,25.94609473860596,R/h,0.019666318683585156,0.9925096859496861,0
110772438.47729456,,6,Te-125m,521251,3.2879932405048806,R/h,0.002492194819632307,0.9950018807693184,0
110772438.47729456,,7,Eu-155,631550,3.2294133475982476,R/h,0.0024477931147145354,0.9974496738840329,0
110772438.47729456,,8,Pr-144m,591441,1.982891233578457,R/h,0.0015029688015598614,0.9989526426855928,0
143327518.43086556,,1,Ba-137m,561371,1023.9759894532829,R/h,0.8893469925937388,0.8893469925937388,0
143327518.43086556,,2,Rh-106,451060,35.518761270322365,R/h,0.03084887130340016,0.920195863897139,0
143327518.43086556,,3,Ce-144,581440,35.09062880527835,R/h,0.03047702828741115,0.9506728921845502,0
143327518.43086556,,4,Pr-144,591440,30.153905810881163,R/h,0.026189369403261307,0.9768622615878115,0
143327518.43086556,,5,Sb-125,511250,20.02151553961383,R/h,0.01738915249549095,0.9942514140833025,0
143327518.43086556,,6,Eu-155,631550,2.7783503777065794,R/h,0.002413062003635737,0.9966644760869383,0
143327518.43086556,,7,Te-125m,521251,2.537207996147809,R/h,0.002203624229669291,0.9988681003166076,0
143327518.43086556,,8,Pr-144m,591441,0.7928392570789267,R/h,0.0006885993579496592,0.9995566996745572,0
185450260.20855147,,1,Ba-137m,561371,992.9598213771599,R/h,0.9490167573320223,0.9490167573320223,0
185450260.20855147,,2,Sb-125,511250,14.316506180747753,R/h,0.013682934575473052,0.9626996919074954,0
185450260.20855147,,3,Rh-106,451060,14.31281163697267,R/h,0.013679403532345459,0.9763790954398408,0
185450260.20855147,,4,Ce-144,581440,10.717047383877077,R/h,0.010242768476084688,0.9866218639159255,0
185450260.20855147,,5,Pr-144,591440,9.209320219863793,R/h,0.008801765211573139,0.9954236291274987,0
185450260.20855147,,6,Eu-155,631550,2.286907045710064,R/h,0.0021857008331207803,0.9976093299606195,0
185450260.20855147,,7,Te-125m,521251,1.8142459858005502,R/h,0.0017339572109364304,0.9993432871715558,0
185450260.20855147,,8,Kr-85,360850,0.3276681596625489,R/h,0.0003131673282939304,0.9996564544998497,0
239952518.45519495,,1,Ba-137m,561371,954.2183122003546,R/h,0.9780765032122151,0.9780765032122151,0
239952518.45519495,,2,Sb-125,511250,9.276174967105792,R/h,0.009508105911413827,0.9875846091236289,0
239952518.45519495,,3,Rh-106,451060,4.415536334719844,R/h,0.004525937390690605,0.9921105465143195,0
239952518.45519495,,4,Ce-144,581440,2.3097816603299814,R/h,0.002367532817841067,0.9944780793321606,0
239952518.45519495,,5,Pr-144,591440,1.9848301669308608,R/h,0.0020344566063350087,0.9965125359384956,0
239952518.45519495,,6,Eu-155,631550,1.7777261585732471,R/h,0.0018221744045519054,0.9983347103430475,0
239952518.45519495,,7,Te-125m,521251,1.1755146811389623,R/h,0.001204905915242601,0.9995396162582901,0
239952518.45519495,,8,Kr-85,360850,0.2931557175866423,R/h,0.00030048545022431624,0.9998401017085145,0
310472528.04197186,,1,Ba-137m,561371,906.3255382359772,R/h,0.9900013108022077,0.9900013108022077,0
310472528.04197186,,2,Sb-125,511250,5.290681754546511,R/h,0.005779139670093489,0.9957804504723011,0
310472528.04197186,,3,Eu-155,631550,1.2833180027380848,R/h,0.0014017992997963856,0.9971822497720975,0
310472528.04197186,,4,Rh-106,451060,0.9641383943911603,R/h,0.0010531516921610399,0.9982354014642585,0
310472528.04197186,,5,Te-125m,521251,0.6704567451301562,R/h,0.000732356122069482,0.9989677575863279,0
310472528.04197186,,6,Ce-144,581440,0.3170930839458148,R/h,0.00034636844655582915,0.9993141260328837,0
310472528.04197186,,7,Pr-144,591440,0.2724828625798035,R/h,0.00029763962256893514,0.9996117656554526,0
310472528.04197186,,8,Kr-85,360850,0.2538382078029537,R/h,0.000277273615113753,0.9998890392705664,0
401717770.2044915,,1,Ba-137m,561371,847.9070318820052,R/h,0.9950679585550167,0.9950679585550167,0
401717770.2044915,,2,Sb-125,511250,2.558507861625467,R/h,0.0030025570010473756,0.9980705155560641,0
401717770.2044915,,3,Eu-155,631550,0.8418002972531076,R/h,0.0009879013521558143,0.9990584169082198,0
401717770.2044915,,4,Te-125m,521251,0.32422453908161014,R/h,0.00038049625499777157,0.9994389131632176,0
401717770.2044915,,5,Kr-85,360850,0.2106857860506615,R/h,0.0002472519594001494,0.9996861651226178,0
401717770.2044915,,6,Rh-106,451060,0.1346104643824111,R/h,0.00015797316799678177,0.9998441382906146,0
401717770.2044915,,7,Y-90,390900,0.03818105436202954,R/h,4.480767630287789e-05,0.9998889459669175,0
401717770.2044915,,8,Sm-151,621510,0.03166483058500077,R/h,3.716051069687546e-05,0.9999261064776144,0
519779214.97857326,,1,Ba-137m,561371,777.8721397877102,R/h,0.9975987241749891,0.9975987241749891,0
519779214.97857326,,2,Sb-125,511250,0.9993826064639726,R/h,0.0012816795488307649,0.9988804037238198,0
519779214.97857326,,3,Eu-155,631550,0.4878259697298862,R/h,0.000625622824279032,0.9995060265480988,0
519779214.97857326,,4,Kr-85,360850,0.1655507921995239,R/h,0.00021231414603623146,0.9997183406941351,0
519779214.97857326,,5,Te-125m,521251,0.12664583517875183,R/h,0.00016241965373753944,0.9998807603478727,0
519779214.97857326,,6,Y-90,390900,0.03489235754478331,R/h,4.474844847847748e-05,0.9999255087963511,0
519779214.97857326,,7,Sm-151,621510,0.030765493243488803,R/h,3.945586329482729e-05,0.9999649646596459,0
519779214.97857326,,8,Rh-106,451060,0.010537151484029315,R/h,1.3513594766069183e-05,0.999978478254412,0
672537916.8220829,,1,Ba-137m,561371,695.7687086873104,R/h,0.9988934595594657,0.9988934595594657,0
672537916.8220829,,2,Sb-125,511250,0.29613800428843673,R/h,0.0004251561070758851,0.9993186156665416,0
672537916.8220829,,3,Eu-155,631550,0.2408157459678517,R/h,0.00034573166427685314,0.9996643473308184,0
672537916.8220829,,4,Kr-85,360850,0.12118690109387886,R/h,0.0001739842585265767,0.999838331589345,0
672537916.8220829,,5,Te-125m,521251,0.03752781431125488,R/h,5.3877513890785725e-05,0.9998922091032357,0
672537916.8220829,,6,Y-90,390900,0.031053916383030997,R/h,4.45831403186269e-05,0.9999367922435544,0
672537916.8220829,,7,Sm-151,621510,0.029639648360797653,R/h,4.255271977824603e-05,0.9999793449633326,0
672537916.8220829,,8,Sn-121m,501211,0.0054971257813961494,R/h,7.892052230650248e-06,0.9999872370155632,0
870191105.2407779,,1,Ba-137m,561371,602.2606477621003,R/h,0.999477492557642,0.999477492557642,0
870191105.2407779,,2,Eu-155,631550,0.09660588249823014,R/h,0.00016032162414136297,0.9996378141817833,0
870191105.2407779,,3,Kr-85,360850,0.08094033031144823,R/h,0.00013432396535798435,0.9997721381471413,0
870191105.2407779,,4,Sb-125,511250,0.061377888288896086,R/h,0.00010185924999984591,0.9998739973971411,0
870191105.2407779,,5,Sm-151,621510,0.02824384780016734,R/h,4.687188227287553e-05,0.999920869279414,0
870191105.2407779,,6,Y-90,390900,0.026707143405982403,R/h,4.432165512386717e-05,0.999965190934538,0
870191105.2407779,,7,Te-125m,521251,0.007778056045380654,R/h,1.2908019114475962e-05,0.9999780989536524,0
870191105.2407779,,8,Sn-121m,501211,0.004979520244473431,R/h,8.263728381689418e-06,0.9999863626820341,0
1125932888.986074,,1,Ba-137m,561371,499.66950050998946,R/h,0.9997046284990236,0.9997046284990236,0
1125932888.986074,,2,Kr-85,360850,0.04801288610523904,R/h,9.606090509429508e-05,0.9998006894041179,0
1125932888.986074,,3,Eu-155,631550,0.029630637320562786,R/h,5.9282956523279575e-05,0.9998599723606412,0
1125932888.986074,,4,Sm-151,621510,0.02653492659083671,R/h,5.30892698126788e-05,0.9999130616304539,0
1125932888.986074,,5,Y-90,390900,0.021973126368477713,R/h,4.3962331322485734e-05,0.9999570239617764,0
1125932888.986074,,6,Sb-125,511250,0.00801050910321212,R/h,1.6026879805433753e-05,0.9999730508415818,0
1125932888.986074,,7,Sn-121m,501211,0.00438144361403843,R/h,8.766093299653257e-06,0.9999818169348815,0
1125932888.986074,,8,Sb-126m,511261,0.0036497836847918463,R/h,7.302238057321021e-06,0.9999891191729389,0
1456835013.44197,,1,Ba-137m,561371,392.4154607981204,R/h,0.9997842252490312,0.9997842252490312,0
1456835013.44197,,2,Sm-151,621510,0.02447629637231875,R/h,6.23599665410573e-05,0.9998465852155722,0
1456835013.44197,,3,Kr-85,360850,0.024428339817831664,R/h,6.223778428407903e-05,0.9999088229998563,0
1456835013.44197,,4,Y-90,390900,0.01707077344884895,R/h,4.349239954064757e-05,0.9999523153993969,0
1456835013.44197,,5,Eu-155,631550,0.006421476468338051,R/h,1.63604432475587e-05,0.9999686758426445,0
